BAD,LOAN,LOANDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION
0.0,15000.0,9470.5,11440.0,DebtCon,Other,9.0,0.0,0.0,300.26666667,2.0,19.0,,2020-01-08,magna,Utah,Mountain,West
0.0,15000.0,4265.7,6500.0,DebtCon,ProfExe,18.0,0.0,0.0,181.6,0.0,23.0,,2017-12-23,mount pleasant mill,Pennsylvania,Middle Atlantic,Northeast
0.0,15000.0,12248.6,15900.0,DebtCon,Office,5.0,0.0,0.0,137.0,1.0,21.0,,2020-04-06,cosby,Tennessee,East South Central,South
0.0,15000.0,4800.0,10500.0,CarImp,Office,2.0,,3.0,142.0,1.0,24.0,,2017-06-08,yerington,Nevada,Mountain,West
0.0,15000.0,10298.8,13000.0,DebtCon,Other,1.3,0.0,0.0,289.16666667,0.0,47.0,,2021-06-13,ely,Nevada,Mountain,West
0.0,15000.0,8617.7,11150.0,DebtCon,Other,14.0,0.0,0.0,133.93333333,2.0,9.0,,2019-05-29,west palm beach,Florida,South Atlantic,South
0.0,15000.0,2347.3,7400.0,CarImp,Other,,0.0,0.0,244.76666667,1.0,50.0,,2020-01-14,louisville,Kentucky,East South Central,South
0.0,15000.0,7200.0,9500.0,DebtCon,Other,0.0,0.0,0.0,147.1,1.0,18.0,,2019-08-20,morehead,Kentucky,East South Central,South
0.0,15000.0,5900.0,8642.0,DebtCon,Office,1.5,0.0,0.0,160.3,0.0,25.0,,2017-03-25,north richland hill,Texas,West South Central,South
0.0,15000.0,9200.0,15400.0,DebtCon,Mgr,1.0,0.0,0.0,207.96666667,1.0,19.0,,2018-05-26,molino,Florida,South Atlantic,South
0.0,15000.0,8912.6,11830.0,DebtCon,Office,0.4,,3.0,263.16666667,1.0,30.0,,2020-06-22,harrison,Tennessee,East South Central,South
0.0,15000.0,9530.0,13570.0,DebtCon,Office,3.0,,,115.66666667,3.0,16.0,,2017-12-24,marlton,New Jersey,Middle Atlantic,Northeast
0.0,15000.0,3690.0,5860.0,CarImp,Other,26.0,0.0,0.0,247.1,0.0,14.0,,2021-01-31,nolensville,Tennessee,East South Central,South
0.0,15000.0,10000.0,11500.0,DebtCon,ProfExe,1.0,0.0,0.0,128.86666667,0.0,30.0,,2018-08-14,lucasville,Ohio,East North Central,Midwest
0.0,15000.0,11600.0,20280.0,DebtCon,Other,3.5,0.0,0.0,202.96666667,0.0,17.0,,2021-11-21,columbia,Maryland,South Atlantic,South
0.0,15000.0,8400.0,11097.5,DebtCon,Other,20.0,0.0,0.0,282.16666667,1.0,17.0,,2017-03-31,winnetka,California,Pacific,West
0.0,15000.0,1583.2,3530.0,,Office,1.0,0.0,0.0,211.03333333,0.0,16.0,,2018-05-05,west palm beach,Florida,South Atlantic,South
1.0,15000.0,6267.4,7695.0,CarImp,Mgr,8.0,1.0,5.0,249.53333333,0.0,31.0,,2018-08-12,white plains,New York,Middle Atlantic,Northeast
1.0,15000.0,,5000.0,CarImp,Other,0.0,3.0,4.0,206.96666667,1.0,45.0,,2018-04-30,westlake village,California,Pacific,West
1.0,15000.0,8920.0,11475.0,DebtCon,ProfExe,11.0,0.0,0.0,114.6,0.0,27.0,,2019-09-06,onalaska,Wisconsin,East North Central,Midwest
1.0,15000.0,10900.0,15500.0,DebtCon,Office,0.0,3.0,2.0,105.5,1.0,28.0,,2020-02-02,brandon,Florida,South Atlantic,South
1.0,15000.0,4200.6,,DebtCon,Other,10.0,0.0,1.0,75.333333333,0.0,33.0,,2020-09-12,marlborough,Massachusetts,New England,Northeast
1.0,15000.0,15300.0,18562.5,DebtCon,Mgr,8.0,,2.0,154.2,,31.0,,2019-09-04,helotes,Texas,West South Central,South
1.0,15000.0,3300.0,,,,0.9,7.0,5.0,144.86666667,0.0,20.0,,2020-09-14,circleville,Ohio,East North Central,Midwest
1.0,15000.0,11640.0,14645.0,DebtCon,Other,17.5,0.0,1.0,255.66666667,1.0,29.0,,2020-10-22,hephzibah,Georgia,South Atlantic,South
1.0,15000.0,612.4,3500.0,CarImp,Other,1.5,1.0,0.0,91.266666667,0.0,5.0,,2018-03-15,osborn,Missouri,West North Central,Midwest
1.0,15000.0,1890.0,8040.0,DebtCon,ProfExe,7.0,0.0,1.0,142.0,0.0,12.0,,2018-03-10,west townsend,Massachusetts,New England,Northeast
1.0,15000.0,5429.4,8546.0,DebtCon,Other,18.0,0.0,3.0,118.66666667,1.0,23.0,,2019-03-31,west new york,New Jersey,Middle Atlantic,Northeast
1.0,15000.0,,2610.0,DebtCon,Other,1.6,0.0,1.0,105.46666667,17.0,20.0,,2018-06-28,hancock,Michigan,East North Central,Midwest
1.0,15000.0,7350.0,10500.0,DebtCon,Other,1.0,0.0,2.0,205.93333333,2.0,25.0,,2020-01-26,los banos,California,Pacific,West
1.0,15000.0,4000.0,5800.0,,ProfExe,4.0,7.0,0.0,268.83333333,3.0,26.0,,2017-05-18,west bloomfield,Michigan,East North Central,Midwest
1.0,15000.0,6800.0,9600.0,DebtCon,Mgr,12.0,0.0,3.0,109.56666667,0.0,24.0,,2020-04-02,hiddenite,North Carolina,South Atlantic,South
1.0,15000.0,6210.0,4000.0,DebtCon,ProfExe,1.0,0.0,0.0,111.6,2.0,13.0,,2020-07-14,westchester,Illinois,East North Central,Midwest
1.0,15000.0,7400.0,9000.0,DebtCon,ProfExe,9.0,1.0,3.0,136.96666667,0.0,27.0,,2019-04-17,campbellsville,Kentucky,East South Central,South
1.0,15000.0,1640.0,20595.0,DebtCon,Mgr,10.0,8.0,3.0,135.93333333,11.0,42.0,,2017-10-18,loxley,Alabama,East South Central,South
1.0,15000.0,5530.0,8100.0,DebtCon,Other,5.3,8.0,0.0,259.73333333,4.0,30.0,,2019-05-22,bristol,Vermont,New England,Northeast
1.0,15000.0,16600.0,18217.5,DebtCon,,3.5,4.0,0.0,74.066666667,2.0,14.0,,2021-04-23,healdsburg,California,Pacific,West
1.0,15000.0,5400.0,7286.5,DebtCon,Office,2.9,0.0,1.0,145.1,1.0,15.0,,2021-01-18,long beach,Mississippi,East South Central,South
1.0,15000.0,4700.0,7390.0,DebtCon,Office,2.0,1.0,5.0,73.1,1.0,16.0,,2017-09-15,milford,Massachusetts,New England,Northeast
1.0,15000.0,8200.0,13000.0,DebtCon,Mgr,18.0,0.0,5.0,122.73333333,10.0,19.0,,2020-04-09,whitethorn,California,Pacific,West
1.0,15000.0,6143.8,12730.0,DebtCon,Self,4.0,1.0,3.0,134.26666667,1.0,17.0,,2017-01-25,windsor,Virginia,South Atlantic,South
1.0,15000.0,4200.0,11135.1,DebtCon,Other,6.0,,6.0,225.63333333,0.0,17.0,,2020-03-31,douglas,Arizona,Mountain,West
1.0,15000.0,7900.0,10800.0,CarImp,Other,0.4,0.0,0.0,385.5,3.0,31.0,,2020-09-10,oneida,Illinois,East North Central,Midwest
1.0,15000.0,12500.0,17710.0,CarImp,ProfExe,10.0,3.0,1.0,221.16666667,0.0,14.0,,2021-03-23,mountain view,California,Pacific,West
1.0,15000.0,7754.4,10200.0,DebtCon,Sales,4.0,0.0,0.0,11.7,2.0,35.0,,2019-05-19,oriskany,New York,Middle Atlantic,Northeast
1.0,15000.0,6126.5,,DebtCon,Office,22.0,0.0,0.0,186.66666667,1.0,21.0,,2019-12-13,osborn,Missouri,West North Central,Midwest
0.0,15000.0,9698.3,14048.7,CarImp,ProfExe,15.0,0.0,0.0,132.42191904,4.0,21.0,35.348485897,2019-12-31,east carbon,Utah,Mountain,West
0.0,15000.0,2628.4,4090.8,DebtCon,ProfExe,20.0,0.0,1.0,198.83120375,1.0,16.0,32.012392305,2019-01-30,lykens,Pennsylvania,Middle Atlantic,Northeast
0.0,15000.0,562.7,6496.2,DebtCon,Sales,0.0,0.0,0.0,341.50208471,0.0,6.0,39.996710402,2019-04-18,los alamitos,California,Pacific,West
0.0,15000.0,4686.7,6752.9,DebtCon,Other,7.0,0.0,0.0,133.78758095,3.0,48.0,31.486460831,2017-04-24,marrero,Louisiana,West South Central,South
0.0,15000.0,7318.7,11162.3,DebtCon,Other,4.0,0.0,0.0,98.139893685,2.0,14.0,36.237233671,2017-09-15,orefield,Pennsylvania,Middle Atlantic,Northeast
0.0,15000.0,6558.4,9258.2,DebtCon,Other,10.0,0.0,0.0,82.948973217,2.0,10.0,34.317240799,2019-09-19,harbor city,California,Pacific,West
0.0,15000.0,,6802.0,,,1.0,0.0,0.0,,0.0,0.0,1.920694367,2019-09-22,woodbridge,California,Pacific,West
0.0,15000.0,2795.4,7933.3,CarImp,Other,,0.0,0.0,256.0038054,1.0,49.0,42.581948931,2018-03-27,howell,New Jersey,Middle Atlantic,Northeast
0.0,15000.0,8483.2,10720.7,CarImp,Other,19.0,0.0,0.0,124.45053234,4.0,23.0,28.558183481,2019-09-19,north royalton,Ohio,East North Central,Midwest
0.0,15000.0,8916.5,10639.2,DebtCon,Sales,12.0,,2.0,166.08501799,0.0,17.0,35.033102504,2018-09-02,north platte,Nebraska,West North Central,Midwest
0.0,15000.0,4462.3,7222.5,DebtCon,Other,1.0,0.0,0.0,268.4203579,0.0,21.0,28.13158042,2019-07-03,westlake village,California,Pacific,West
0.0,15100.0,14019.3,17634.2,DebtCon,Mgr,11.0,0.0,0.0,248.18841905,0.0,20.0,30.080158196,2019-10-08,hubbard,Nebraska,West North Central,Midwest
0.0,15100.0,8146.1,9354.8,DebtCon,Other,2.0,0.0,0.0,160.1036,0.0,22.0,41.007363531,2018-05-13,crossett,Arkansas,West South Central,South
1.0,15100.0,4535.1,6548.1,DebtCon,Other,4.0,0.0,0.0,91.715292521,9.0,18.0,39.070153046,2017-02-27,onalaska,Wisconsin,East North Central,Midwest
0.0,15100.0,,5323.8,DebtCon,Other,,,,350.96116447,,16.0,34.055847665,2017-05-05,mount pleasant,South Carolina,South Atlantic,South
0.0,15100.0,7350.5,10965.6,DebtCon,Other,5.0,0.0,0.0,81.964151286,2.0,13.0,36.461210536,2017-12-28,wilmington,California,Pacific,West
0.0,15100.0,7264.5,10634.3,DebtCon,Other,5.0,0.0,0.0,80.772149906,2.0,13.0,34.475596781,2019-06-04,north miami beach,Florida,South Atlantic,South
0.0,15100.0,4953.3,6360.7,DebtCon,Other,2.0,0.0,0.0,180.52329284,0.0,14.0,36.377182949,2018-03-23,lowell,Michigan,East North Central,Midwest
0.0,15100.0,6804.3,8068.6,DebtCon,Office,4.0,0.0,0.0,119.67249086,1.0,20.0,21.418227456,2017-02-27,waverly,Ohio,East North Central,Midwest
0.0,15100.0,,5794.0,DebtCon,Office,0.0,0.0,0.0,86.894929919,1.0,8.0,38.850348541,2019-11-28,council bluffs,Iowa,West North Central,Midwest
0.0,15100.0,9676.3,11489.6,CarImp,Office,2.0,0.0,0.0,144.52964999,0.0,21.0,36.371704029,2019-08-28,littleton,Colorado,Mountain,West
1.0,15100.0,5400.0,7754.2,CarImp,ProfExe,13.0,1.0,1.0,122.56666667,1.0,26.0,,2017-06-19,westchester,Illinois,East North Central,Midwest
0.0,15100.0,,6596.1,,,0.0,0.0,0.0,,0.0,0.0,1.6035079777,2018-10-04,westlake village,California,Pacific,West
0.0,15100.0,3854.9,5985.3,DebtCon,,5.0,0.0,0.0,104.18324735,2.0,9.0,29.141862813,2019-07-31,hephzibah,Georgia,South Atlantic,South
1.0,15100.0,,,,,0.0,0.0,0.0,,0.0,0.0,,2017-12-17,west bloomfield,Michigan,East North Central,Midwest
0.0,15100.0,6026.4,8711.0,CarImp,ProfExe,5.0,0.0,0.0,111.39938495,0.0,13.0,26.062043252,2019-01-14,wichita falls,Texas,West South Central,South
0.0,15100.0,5354.9,9981.2,DebtCon,ProfExe,4.0,0.0,0.0,127.12214723,2.0,21.0,37.957103675,2019-02-08,west lafayette,Indiana,East North Central,Midwest
0.0,15100.0,4495.9,6848.3,DebtCon,Mgr,27.0,1.0,0.0,279.94798859,1.0,17.0,37.180947854,2018-03-16,belton,Missouri,West North Central,Midwest
0.0,15100.0,10137.8,14322.9,CarImp,ProfExe,12.0,0.0,0.0,129.53731519,4.0,21.0,36.776212768,2019-03-07,hopkinton,Massachusetts,New England,Northeast
0.0,15100.0,4557.9,5406.5,DebtCon,Other,,0.0,0.0,79.757390313,0.0,15.0,41.447331871,2021-10-14,carencro,Louisiana,West South Central,South
0.0,15100.0,2619.6,4565.7,CarImp,Other,9.0,0.0,0.0,86.716593393,1.0,12.0,29.321754466,2019-05-06,wells,Maine,New England,Northeast
0.0,15100.0,12704.5,16383.3,DebtCon,Office,4.0,0.0,0.0,135.97527671,0.0,21.0,25.861812336,2021-05-18,novi,Michigan,East North Central,Midwest
0.0,15100.0,4470.0,7645.6,DebtCon,Mgr,5.0,0.0,0.0,134.5043482,0.0,9.0,29.383996531,2018-06-12,north rose,New York,Middle Atlantic,Northeast
0.0,15100.0,3967.9,6267.4,DebtCon,,5.0,1.0,0.0,95.599100855,1.0,9.0,28.505590561,2018-06-05,west frankfort,Illinois,East North Central,Midwest
0.0,15100.0,,3228.9,DebtCon,Other,13.0,,,81.954054827,1.0,9.0,33.534708383,2017-02-15,orange,California,Pacific,West
0.0,15100.0,8129.8,10894.7,DebtCon,ProfExe,9.0,0.0,0.0,194.44346565,1.0,35.0,42.245940745,2017-02-17,awendaw,South Carolina,South Atlantic,South
0.0,15100.0,,9811.4,,Other,,0.0,0.0,198.07538071,1.0,10.0,31.545842659,2019-11-06,englewood,Colorado,Mountain,West
1.0,15200.0,5800.0,7700.0,DebtCon,Other,0.9,1.0,0.0,127.86666667,3.0,26.0,,2017-08-30,onalaska,Wisconsin,East North Central,Midwest
0.0,15200.0,507.6,6653.6,DebtCon,Sales,2.0,0.0,0.0,323.10200419,0.0,5.0,40.252928754,2017-11-04,oswego,Illinois,East North Central,Midwest
0.0,15200.0,4441.4,6009.8,DebtCon,,4.0,1.0,0.0,105.74964198,2.0,9.0,27.375269408,2020-10-12,waukesha,Wisconsin,East North Central,Midwest
0.0,15200.0,5954.4,8636.0,CarImp,ProfExe,5.0,0.0,0.0,120.13670832,0.0,12.0,27.616333832,2021-04-12,elma,Washington,Pacific,West
0.0,15200.0,8711.6,10597.1,CarImp,Other,21.0,0.0,0.0,147.94667979,4.0,24.0,27.961550213,2017-06-03,woodbridge,California,Pacific,West
0.0,15200.0,4745.3,7306.8,DebtCon,ProfExe,20.0,0.0,0.0,196.69969558,0.0,16.0,22.383856558,2019-04-08,ocilla,Georgia,South Atlantic,South
0.0,15200.0,13712.8,18466.0,DebtCon,Mgr,11.0,0.0,0.0,254.35602009,0.0,21.0,28.815035637,2020-06-21,woodbourne,New York,Middle Atlantic,Northeast
0.0,15200.0,10292.5,11452.0,CarImp,Office,3.0,0.0,0.0,137.38937273,0.0,22.0,36.44647661,2021-11-15,yerington,Nevada,Mountain,West
0.0,15200.0,8530.3,13102.2,DebtCon,ProfExe,14.0,0.0,0.0,295.49573298,0.0,18.0,29.609920041,2017-04-07,northville,Michigan,East North Central,Midwest
0.0,15200.0,4942.8,6269.6,DebtCon,Mgr,27.0,0.0,0.0,265.39531284,1.0,16.0,38.500796453,2017-12-28,north royalton,Ohio,East North Central,Midwest
0.0,15200.0,6932.0,8964.4,DebtCon,Other,11.0,0.0,0.0,91.743482377,2.0,11.0,31.114929746,2019-02-14,wilmington,California,Pacific,West
0.0,15200.0,,6710.3,,,1.0,0.0,0.0,,0.0,0.0,3.6889584957,2019-03-18,williston,Florida,South Atlantic,South
1.0,15200.0,10532.8,11393.1,CarImp,ProfExe,3.0,0.0,0.0,138.13350449,2.0,32.0,61.89063458,2019-11-30,mount pleasant mill,Pennsylvania,Middle Atlantic,Northeast
0.0,15200.0,4720.0,7451.0,DebtCon,ProfExe,17.0,0.0,0.0,174.5215618,0.0,23.0,41.863376119,2017-03-27,westlake village,California,Pacific,West
0.0,15200.0,2000.5,3960.5,DebtCon,Mgr,8.0,0.0,0.0,96.734902994,0.0,10.0,21.74161074,2021-11-30,aurora,Colorado,Mountain,West
0.0,15200.0,14276.6,17799.8,DebtCon,Mgr,12.0,0.0,0.0,260.38343907,0.0,21.0,27.533272218,2018-06-19,crofton,Maryland,South Atlantic,South
1.0,15200.0,9634.1,11873.4,DebtCon,Other,1.0,1.0,,90.732780399,1.0,26.0,39.140055969,2018-02-21,three forks,Montana,Mountain,West
0.0,15200.0,3485.4,6351.9,DebtCon,ProfExe,6.0,0.0,0.0,275.47969762,0.0,15.0,20.785145567,2019-03-07,hidalgo,Texas,West South Central,South
0.0,15200.0,4104.9,5089.2,DebtCon,ProfExe,1.0,0.0,0.0,276.16735776,1.0,34.0,38.379833716,2017-12-02,helotes,Texas,West South Central,South
0.0,15200.0,4396.1,6217.1,DebtCon,Other,,0.0,0.0,124.80684586,1.0,18.0,39.580054341,2019-08-18,hazelwood,Missouri,West North Central,Midwest
0.0,15200.0,9010.8,11894.1,CarImp,Mgr,2.0,0.0,2.0,170.93894263,0.0,25.0,41.157501063,2019-11-10,davenport,Iowa,West North Central,Midwest
0.0,15200.0,4034.1,5883.4,DebtCon,Other,,0.0,0.0,100.01445522,0.0,15.0,41.102676905,2018-08-08,burlington,Wisconsin,East North Central,Midwest
0.0,15200.0,787.9,9512.4,CarImp,Other,13.0,0.0,1.0,270.28589924,0.0,22.0,29.160140823,2017-04-02,new york,New York,Middle Atlantic,Northeast
0.0,15200.0,6500.0,9200.0,DebtCon,Office,1.0,0.0,0.0,152.13333333,4.0,20.0,,2019-06-14,marion,Alabama,East South Central,South
0.0,15200.0,10269.9,12192.5,CarImp,Office,2.0,0.0,0.0,155.92014866,0.0,22.0,36.745639039,2020-11-14,wilmington,California,Pacific,West
0.0,15200.0,,10032.0,,Other,,0.0,0.0,190.25647598,0.0,9.0,33.799992283,2019-01-04,watson,Illinois,East North Central,Midwest
0.0,15200.0,7763.6,9568.2,DebtCon,ProfExe,10.0,1.0,1.0,335.84132178,,41.0,37.982543748,2017-10-01,whitethorn,California,Pacific,West
0.0,15200.0,7123.3,8443.9,DebtCon,Other,1.0,0.0,0.0,242.98332141,2.0,26.0,32.210050357,2018-04-28,hudson,Illinois,East North Central,Midwest
0.0,15200.0,872.3,6681.7,DebtCon,Sales,0.0,0.0,0.0,309.50263352,0.0,5.0,37.7638359,2017-07-04,hanapepe,Hawaii,Pacific,West
0.0,15200.0,6402.8,9548.2,DebtCon,Office,2.0,0.0,0.0,174.16439552,0.0,24.0,24.861603531,2017-11-26,excelsior springs,Missouri,West North Central,Midwest
0.0,15200.0,5343.3,11424.5,CarImp,Office,2.0,,3.0,155.36748659,1.0,24.0,36.954615162,2017-04-07,weston,Florida,South Atlantic,South
0.0,15200.0,5974.5,8126.9,DebtCon,,8.0,,,,,,26.985581223,2020-03-14,winston salem,North Carolina,South Atlantic,South
0.0,15300.0,6529.8,9430.1,DebtCon,Office,1.0,0.0,0.0,150.49986791,4.0,19.0,31.35764214,2021-07-03,lodi,California,Pacific,West
0.0,15300.0,2205.7,4446.1,,Office,1.0,0.0,0.0,210.27547612,0.0,16.0,40.432252239,2019-05-19,willis,Texas,West South Central,South
0.0,15300.0,2207.9,16828.1,CarImp,Self,8.0,0.0,0.0,301.4910256,0.0,27.0,27.771122696,2019-04-12,navarre,Florida,South Atlantic,South
0.0,15300.0,5784.0,8690.3,DebtCon,Other,0.0,0.0,0.0,110.82722442,4.0,11.0,38.826177523,2020-11-09,humble,Texas,West South Central,South
0.0,15300.0,1469.5,4809.5,DebtCon,ProfExe,1.0,0.0,0.0,301.65766575,0.0,16.0,19.012446366,2017-08-04,mount pleasant,South Carolina,South Atlantic,South
0.0,15300.0,8303.9,9963.0,DebtCon,ProfExe,8.0,1.0,2.0,354.46029943,,42.0,38.265951013,2021-01-30,harwood heights,Illinois,East North Central,Midwest
0.0,15300.0,,9232.0,DebtCon,Office,28.0,0.0,0.0,325.99844856,0.0,15.0,15.335560256,2019-03-19,north little rock,Arkansas,West South Central,South
0.0,15300.0,6209.4,9693.8,,ProfExe,9.0,0.0,0.0,,0.0,15.0,25.407142509,2020-05-10,morristown,New Jersey,Middle Atlantic,Northeast
0.0,15300.0,8243.9,9989.6,DebtCon,ProfExe,1.0,0.0,0.0,281.20032907,1.0,21.0,39.408871403,2017-08-17,montgomery,Alabama,East South Central,South
0.0,15300.0,8300.4,12110.8,,,,,,,,,36.823393194,2021-02-20,harrison,Tennessee,East South Central,South
0.0,15300.0,3906.5,5497.0,DebtCon,Other,,0.0,0.0,73.756690232,0.0,15.0,41.823084717,2021-05-11,canton,Missouri,West North Central,Midwest
0.0,15300.0,7954.1,9497.3,DebtCon,Other,5.0,2.0,0.0,76.2075921,0.0,20.0,22.902506621,2019-02-03,hayward,California,Pacific,West
0.0,15300.0,8150.0,10200.0,CarImp,ProfExe,3.5,0.0,0.0,123.76666667,1.0,25.0,,2020-12-26,north charleston,South Carolina,South Atlantic,South
0.0,15300.0,10100.0,11250.0,DebtCon,Other,1.0,0.0,0.0,129.86666667,2.0,21.0,,2021-06-11,orangeburg,South Carolina,South Atlantic,South
0.0,15300.0,4210.0,6500.0,DebtCon,Other,7.0,0.0,0.0,95.333333333,3.0,15.0,,2017-10-20,dardanelle,Arkansas,West South Central,South
1.0,15300.0,2138.3,3848.0,CarImp,Mgr,20.0,0.0,1.0,182.6,4.0,31.0,,2020-10-01,north rose,New York,Middle Atlantic,Northeast
1.0,15300.0,9670.0,,CarImp,Other,5.0,0.0,1.0,225.16666667,0.0,24.0,,2018-03-08,hemet,California,Pacific,West
0.0,15300.0,10131.1,11325.3,DebtCon,Other,0.0,0.0,0.0,140.07577118,1.0,21.0,40.667462294,2018-09-15,white plains,New York,Middle Atlantic,Northeast
0.0,15300.0,12717.2,15657.8,DebtCon,Mgr,,0.0,0.0,213.28602181,0.0,19.0,36.290353532,2017-12-25,westfield,Indiana,East North Central,Midwest
0.0,15300.0,8825.1,10306.3,CarImp,Other,18.0,0.0,0.0,127.56618833,3.0,23.0,28.171777473,2019-11-25,hampstead,Maryland,South Atlantic,South
0.0,15300.0,5908.3,9607.3,DebtCon,ProfExe,8.0,0.0,0.0,194.00548665,0.0,19.0,20.487979653,2020-10-27,hammond,Indiana,East North Central,Midwest
0.0,15300.0,10976.7,11755.2,DebtCon,ProfExe,0.0,0.0,0.0,125.9425923,0.0,30.0,37.68939304,2019-10-18,live oak,Florida,South Atlantic,South
0.0,15300.0,5441.2,9512.3,DebtCon,ProfExe,6.0,0.0,0.0,134.24264794,2.0,22.0,35.085720684,2020-10-22,manchester,Michigan,East North Central,Midwest
0.0,15300.0,5373.6,10209.4,CarImp,Other,0.0,0.0,2.0,33.449694439,1.0,10.0,40.104809597,2018-04-10,honey creek,Iowa,West North Central,Midwest
0.0,15300.0,,5318.4,DebtCon,Office,1.0,0.0,0.0,81.62597086,1.0,9.0,39.007822759,2017-09-20,hammond,Indiana,East North Central,Midwest
0.0,15300.0,8498.9,9878.1,CarImp,Office,,0.0,0.0,184.54574572,0.0,25.0,43.016977602,2018-11-10,marthasville,Missouri,West North Central,Midwest
0.0,15300.0,3311.3,5799.1,DebtCon,Other,4.0,0.0,0.0,122.5788363,1.0,16.0,40.569888421,2021-08-28,huntingdon valley,Pennsylvania,Middle Atlantic,Northeast
0.0,15300.0,2402.5,4272.2,,Office,2.0,0.0,0.0,207.96214095,0.0,15.0,37.122837197,2017-06-22,hope mills,North Carolina,South Atlantic,South
1.0,15300.0,7837.5,10817.5,CarImp,Other,6.0,1.0,0.0,82.104836481,0.0,20.0,22.50324916,2019-09-27,orange park,Florida,South Atlantic,South
0.0,15300.0,7706.9,10453.4,DebtCon,ProfExe,0.0,0.0,0.0,276.9242472,2.0,21.0,39.244599535,2020-08-10,white pigeon,Michigan,East North Central,Midwest
1.0,15300.0,4942.1,6734.3,DebtCon,Other,4.0,0.0,0.0,57.929415092,6.0,22.0,42.929614185,2021-02-14,capron,Virginia,South Atlantic,South
0.0,15400.0,10393.4,11369.6,DebtCon,Office,4.0,0.0,0.0,265.5863519,1.0,34.0,26.750403963,2017-08-06,oakland,Maryland,South Atlantic,South
0.0,15400.0,3213.1,4733.8,CarImp,Other,9.0,0.0,0.0,93.373142196,1.0,11.0,31.409186356,2020-04-09,los banos,California,Pacific,West
0.0,15400.0,10084.8,12945.4,CarImp,ProfExe,10.0,0.0,0.0,174.89651925,2.0,31.0,28.065590866,2018-01-21,dexter,Missouri,West North Central,Midwest
0.0,15400.0,4827.5,6942.7,DebtCon,ProfExe,17.0,0.0,0.0,202.54621956,0.0,15.0,23.160040592,2021-08-29,harlingen,Texas,West South Central,South
0.0,15400.0,3285.5,6966.3,DebtCon,ProfExe,7.0,0.0,0.0,256.2275509,1.0,16.0,23.3103728,2017-12-09,etowah,Tennessee,East South Central,South
0.0,15400.0,1007.4,5713.5,DebtCon,ProfExe,4.0,0.0,0.0,310.36675681,0.0,16.0,17.601206169,2021-06-14,oceano,California,Pacific,West
0.0,15400.0,5040.2,6556.1,DebtCon,Mgr,25.0,0.0,0.0,282.62290524,0.0,16.0,38.097902468,2021-06-24,westminster,California,Pacific,West
1.0,15400.0,18001.7,20614.8,DebtCon,Mgr,2.0,0.0,2.0,196.03365793,1.0,49.0,36.417342576,2021-03-28,locust grove,Oklahoma,West South Central,South
0.0,15400.0,5951.8,9117.2,DebtCon,Office,2.0,0.0,0.0,159.00351063,0.0,25.0,24.990490702,2017-10-19,marion,Louisiana,West South Central,South
1.0,15400.0,6345.6,9679.4,DebtCon,ProfExe,3.0,0.0,0.0,85.529362471,0.0,28.0,37.362645,2017-10-07,okeechobee,Florida,South Atlantic,South
0.0,15400.0,2582.2,4333.4,,Office,1.0,0.0,0.0,211.01664194,0.0,15.0,40.529405126,2019-06-13,whittier,California,Pacific,West
0.0,15400.0,10445.1,11919.5,DebtCon,Office,5.0,0.0,0.0,264.76165219,0.0,34.0,29.963272776,2019-11-16,longview,Texas,West South Central,South
0.0,15400.0,5808.5,9119.2,DebtCon,ProfExe,10.0,0.0,0.0,191.34421696,0.0,19.0,21.364312322,2021-09-09,hemet,California,Pacific,West
0.0,15400.0,,4389.9,CarImp,Other,0.0,0.0,0.0,324.55174135,1.0,9.0,27.77956059,2017-07-14,north tonawanda,New York,Middle Atlantic,Northeast
0.0,15400.0,3457.4,6975.1,DebtCon,ProfExe,6.0,0.0,0.0,254.05619611,1.0,16.0,22.721013568,2021-12-29,hope mills,North Carolina,South Atlantic,South
0.0,15400.0,11090.0,12640.0,DebtCon,,16.0,0.0,0.0,179.56666667,1.0,18.0,,2018-04-07,hobe sound,Florida,South Atlantic,South
0.0,15400.0,4774.9,7445.1,DebtCon,Mgr,3.0,0.0,0.0,133.89931229,1.0,8.0,27.922034782,2019-06-18,hanford,California,Pacific,West
0.0,15400.0,,5542.1,DebtCon,Office,2.0,0.0,0.0,81.278511267,2.0,9.0,38.723895033,2017-08-21,himrod,New York,Middle Atlantic,Northeast
0.0,15400.0,7379.3,8617.6,DebtCon,Other,2.0,1.0,0.0,229.36937607,3.0,26.0,30.958519988,2021-11-11,white plains,New York,Middle Atlantic,Northeast
0.0,15400.0,3070.3,5718.4,CarImp,Other,10.0,0.0,0.0,122.80432653,0.0,10.0,18.150902154,2021-07-19,lufkin,Texas,West South Central,South
0.0,15400.0,2866.9,4307.8,DebtCon,Mgr,14.0,1.0,0.0,108.19889491,1.0,17.0,24.674174851,2020-10-24,hastings,Michigan,East North Central,Midwest
0.0,15400.0,10198.1,14512.5,DebtCon,Office,3.0,,,105.55256959,3.0,15.0,32.699440101,2021-02-13,horseheads,New York,Middle Atlantic,Northeast
0.0,15400.0,783.9,4827.6,DebtCon,ProfExe,4.0,0.0,0.0,315.17831848,0.0,16.0,18.301959465,2017-06-09,concord,North Carolina,South Atlantic,South
